Date,Product_ID,Product_Category,Region,Units_Sold,Revenue,Marketing_Spend,Holiday_Indicator,Temperature,Fuel_Price,Consumer_Confidence,Season,Forecast_Demand
2237,149,0,3,225.0,24229.35122231862,2137.20594114274,0,15.1209941635339,1.7201682218852714,100.42318455512728,3,222.27
2238,122,1,2,188.0,9682.248023431184,2611.80317563924,0,12.060372187235426,0.9961040157439104,68.36938669419155,3,201.13
2239,143,1,2,237.0,9065.46542183666,8133.081768078894,0,12.932598152594926,1.8591733298952915,71.33687394031078,3,336.73
2240,137,1,1,181.0,13827.064702303567,3477.990705055419,0,26.721267786290287,0.834129076963747,87.67269406253504,3,210.82
2241,183,1,0,197.0,20436.22885861644,9533.114035978697,0,18.756206216871664,1.34892334742396,118.7671589871902,3,378.79
2242,122,2,2,219.0,29695.85185002377,8291.53149882966,0,38.82862969226714,1.3055099349081472,117.12943588112785,3,373.98
2243,144,2,1,181.0,3660.729154552718,7160.866013788131,0,35.58029777236172,1.5485488221257913,114.1362462215554,3,313.86
2244,151,4,2,163.0,24122.61539036556,7483.542664561662,0,34.09923243481758,1.329120031461057,62.05974942914351,3,263.48
2245,179,2,3,159.0,23577.81549742541,1428.6898781051605,0,34.28915398785075,1.5067744063931945,111.17016963376167,3,177.28
2246,149,1,2,233.0,23303.91560429544,6115.504302878907,0,36.72031983353578,1.8340435434681388,106.56995706437635,3,317.84
2247,107,3,2,182.0,14889.9951627029,9469.512189295569,0,35.95630329869111,0.9704342298188884,89.92686278042778,3,326.7
2248,184,3,3,189.0,32435.337370085603,1351.9916505325805,0,37.84622689317799,1.0929767833299,79.5255627219959,3,174.84
2249,100,0,0,171.0,27569.6026969212,3619.1486666218616,0,38.030989689451104,1.7633839024369136,105.33530655157436,3,213.6
2250,107,0,1,213.0,41958.80523376954,1463.6034292054185,0,18.949639766741267,1.073676770197889,66.42174179269634,3,179.99
2251,128,2,0,179.0,15563.610548021035,6127.67420079549,0,16.58692509209815,1.886784795157184,99.0266021953442,1,282.86
2252,195,3,0,185.0,33897.525741741374,2045.8056445347613,0,29.292943934565752,1.4489736166783418,100.3125350656469,1,201.58
2253,104,1,2,202.0,7217.932571067745,5313.251406019593,0,13.69993644776185,0.8982371956223558,93.22174495809232,1,263.13
2254,185,1,1,175.0,16461.181086901845,7479.544931087903,0,16.334353411975897,0.8247923209358273,112.66682981354842,1,310.25
2255,146,1,2,193.0,20027.09688532841,2479.946814419208,0,33.188700170567344,1.7154855008318246,79.7915949562213,1,201.67
2256,133,2,3,225.0,22355.40980624005,7798.279933704437,0,29.48006283274369,1.8276209984497784,88.68967356005363,1,344.14
2257,164,2,0,206.0,27298.64082702607,1541.8401575490884,0,29.52555865864948,1.0878375184007267,105.5197420838663,1,186.46
2258,154,4,0,200.0,10127.48219817408,2346.6203223129705,0,38.519154885579006,1.088935884984444,103.0012160029513,1,211.02
2259,189,1,3,202.0,35544.20096396652,3520.993268640012,1,30.02873384118353,1.944922525085025,93.74761747639852,1,273.67
2260,142,1,1,191.0,22789.6469573928,8164.891606708785,0,22.924214436861856,1.5874245640007567,76.32809480360369,1,304.42
2261,173,2,0,239.0,43679.09475553063,8651.232002110608,0,18.40997302140792,1.0011369348219132,77.6550320904852,1,344.44
2262,129,2,0,183.0,3746.6863540677073,2983.418329296134,0,20.15666146762043,1.3383043296088328,104.47231580120038,1,216.52
2263,181,4,1,204.0,27213.163531134825,1862.0544297294653,1,18.334404519510183,1.8925233387838,60.344641763212735,1,222.5
2264,116,4,2,202.0,19036.96731164172,8631.584041125265,0,11.049641952421329,1.5454090344052658,99.1640650769066,1,347.44
2265,125,0,3,220.0,24401.92284527852,6844.306937698963,0,17.84722066848191,1.288963519710687,74.89639948884476,1,295.71
2266,107,3,1,222.0,34162.4282507802,2420.6989275881324,0,35.06110203886114,0.981240200032046,100.37966686844015,1,230.96
2267,146,1,3,200.0,12177.462940120826,6019.451066356773,0,31.84686978331899,1.6712022132026574,71.21627323781551,1,272.48
2268,175,1,3,207.0,11774.552956088097,8851.342895969814,0,28.655147466628893,1.13163546696535,82.58633636680241,1,347.02
2269,190,4,0,208.0,30480.61269607864,1625.634478465867,0,37.06616098466157,1.4790928485250925,105.22897284377092,1,209.51
2270,171,4,1,156.0,17759.95051115258,1753.4911028345218,0,17.923751261732065,1.5201682402369951,105.3120688936112,1,183.29
2271,188,0,3,170.0,10549.356400687724,3462.4698459631127,0,27.3305332236352,1.4665393783072944,72.58138923370862,1,204.32
2272,145,3,2,190.0,20353.43730569401,6870.360930387909,0,10.939792730801596,1.0957913498921452,82.5768936255277,1,305.92
2273,167,0,3,191.0,19619.617990618743,2602.076585235387,0,36.76019636384204,1.6499295130632023,90.15035565643583,1,211.29
2274,132,3,0,178.0,25713.87945438658,8347.30483885448,0,23.43210838454933,1.479260006806956,95.2415415934688,1,315.1
2275,100,1,2,217.0,4443.942707369053,7753.8715911546415,0,15.336142897937084,1.2844195160125709,104.54605893987332,1,348.16
2276,118,0,2,202.0,25374.60326345112,6049.043682651824,0,17.179498531157748,0.8625570230846491,61.41821297625834,1,278.8
2277,130,4,1,198.0,25546.369284257493,2044.6093393330889,0,35.44717234988943,1.1975165550179403,66.91943527974726,1,184.05
2278,179,0,2,177.0,27291.952970807124,9893.97845480978,0,13.264184898933518,1.2229370094590073,69.46337402635565,1,299.41
2279,113,0,1,202.0,36372.41974504893,5410.302666065424,0,37.75608232084187,1.7493960382808829,71.43976483072679,1,270.53
2280,152,1,1,150.0,14885.124522015598,5068.658330805516,0,21.20387967374492,1.4161364808933683,61.8164033387944,1,217.92
2281,147,4,2,199.0,16249.07443474424,9960.12171700584,0,17.532557945870533,1.918542637645786,115.22827672731438,1,376.64
2282,168,4,1,204.0,7837.204262214434,8774.814371242024,0,19.955760812344568,1.7008758455822788,69.73169559795828,1,344.58
2283,189,2,1,208.0,16771.134032802645,5107.309606283332,0,22.26949659464303,1.4456055784560755,64.41834378203049,1,249.63
2284,161,2,2,171.0,5527.957971598869,4769.226873426449,0,26.44339386706096,1.0026629666569504,88.30352415412807,1,230.89
2285,191,2,0,207.0,34053.080851022605,1863.1844431028749,0,27.604224828691144,1.0652398419646345,116.47099179784811,1,205.74
2286,165,1,3,182.0,30077.5214034296,9338.605717501716,0,23.434578252591088,0.9920952409495716,117.86315041120736,1,376.94
2287,163,0,1,186.0,17689.11676622917,8593.97362947278,0,23.390917237037755,1.3314208805754897,100.58416955371638,1,345.69
2288,169,4,1,217.0,14481.586595215733,3790.022435919198,1,18.55899357423604,1.6670298612786651,70.70092552477468,1,268.07
2289,162,4,2,243.0,10022.198100282369,7779.891588118995,1,21.514292792300456,1.7111897902680326,60.22774858936912,1,332.24
2290,172,0,3,204.0,35337.4287363222,7864.564836465318,0,24.01415013278382,0.9153814759644768,80.10193433946571,1,305.5
2291,132,4,3,186.0,33098.54192034337,3051.1964550395346,0,27.927640706876897,1.395093003026982,67.52736558481062,1,213.41
2292,140,0,1,206.0,13994.018908990303,6522.899229448149,0,13.92099637016309,1.37772873017013,105.30573436541306,1,310.73
2293,188,1,2,221.0,29153.634618047632,3295.259230709902,0,32.91921383867292,1.3266639827794051,118.14635103333951,1,254.86
2294,147,1,0,214.0,14243.33916772577,8108.974467423204,0,30.41713692099593,1.161459197066944,65.02336662737304,1,309.57
2295,112,1,3,257.0,15554.357771661957,2384.2873223462266,0,18.96303549350785,1.37096967429288,83.81606725404208,1,254.35
2296,172,0,0,187.0,4453.862984253439,7020.153988185496,0,23.78031826777185,1.4199280741881233,114.14817022626092,1,327.6
2297,176,0,2,207.0,25644.959899256686,3934.105404865851,0,38.407869439878354,1.5196353997695269,103.69746212285192,1,259.12
2298,130,3,0,232.0,10901.55884342887,1325.6385178174164,0,10.614321464207029,1.25283820073503,112.18683068460646,1,214.25
2299,174,4,2,231.0,5134.393783607031,2113.341797898038,0,34.34054795391603,1.9341207624982435,115.37868917508132,1,253.8
2300,167,4,1,162.0,6297.459952061592,6894.092243652346,0,25.351741149955952,1.2066063927890434,84.75699721792222,1,279.15
2301,197,3,0,201.0,15372.169351647102,3159.228728997841,0,28.56437475862656,1.8740611041558608,101.61972887667896,1,250.89
2302,103,3,1,230.0,32303.35607062486,6679.318353262044,0,30.53597680651788,1.761504222594949,102.5600958250006,1,319.29
2303,118,1,1,258.0,14569.814596743892,4733.399494011583,0,23.68060567963096,1.3583248483723191,97.84896262712118,1,319.01
2304,169,3,2,214.0,38469.98846872,7234.42117488622,0,15.755788057066226,1.395574855603275,79.5464364041259,1,308.38
2305,197,0,0,192.0,13810.159462834752,5436.537599669321,0,37.2877169484243,1.8438339068789469,109.93013011365144,1,272.28
2306,181,2,3,179.0,14252.111045230004,3776.923874450539,0,32.205722684493495,1.391270008614491,106.13383821953816,1,244.3
2307,112,0,0,243.0,14394.321851099488,2312.372618718417,0,26.78769094811943,1.6152554885556074,86.71278276012374,1,234.67
2308,122,3,3,213.0,13990.896623334284,4069.884271791522,1,23.45369167977505,1.7711634657917634,85.25806347404446,1,275.7
2309,182,4,1,181.0,6035.322032141359,6714.046701340778,0,24.979948850675434,1.8894574595067808,60.6470150249778,1,263.02
2310,174,0,1,194.0,14173.38860876934,7664.261546776918,0,34.70614624091391,1.061796995714993,110.60665896216618,1,314.98
2311,100,4,2,204.0,35645.15311653487,2443.057073559915,0,10.37510220582958,1.9704389247479444,77.03903899639998,1,205.97
2312,187,0,3,208.0,29934.61482985177,6978.451679993054,0,35.96004982256413,1.958400283800853,88.2482190478448,1,312.08
2313,153,4,0,179.0,31781.141528550164,2613.5155868636107,0,11.402559194119355,1.1568259622895467,84.6780632645465,1,194.23
2314,170,0,2,184.0,7152.930556244292,2996.3740914098507,0,28.47739199398865,1.5364737423844257,100.68835603017696,1,231.36
2315,188,4,2,163.0,16627.791948908947,5781.855162520135,0,19.99367717451009,0.8563015411466001,83.4062124245682,1,254.07
2316,184,2,2,216.0,13233.429461466872,3602.820717784673,0,30.34708838127457,1.0013928081281869,70.78419298596818,1,254.12
2317,114,1,0,188.0,28165.935584420047,6954.3589711283785,0,12.566287477898886,1.5005806125923398,112.11700975665929,1,297.42
2318,164,0,2,204.0,39707.132923934696,9601.989618173844,0,26.68697636237347,1.5801274887415506,71.01276607557287,1,353.37
2319,175,2,0,223.0,37188.52948907855,2340.029812036548,0,35.657026524795725,1.4415235763476968,61.70576998809056,1,216.05
2320,170,1,2,198.0,5217.313863005867,6134.59749078475,0,24.83913579911486,1.645666589240273,71.77438522300616,1,280.09
2321,114,0,3,191.0,14706.76030186877,9309.692644058736,0,12.5303980555371,1.7514689181298972,87.30865787756834,1,343.96
2322,120,2,1,197.0,4953.435823375566,2588.7607898645115,0,11.12135274265227,1.002149390917206,85.39369520277742,1,221.14
2323,118,2,3,193.0,5255.400431182437,4301.658130463724,1,28.636040464306166,1.5915406946612762,107.77926413090468,1,263.37
2324,159,2,3,217.0,7445.867780662006,2112.5515149080843,0,12.085917283724235,1.4751178840987844,71.69589512412688,1,211.13
2325,192,3,2,197.0,13738.552901296123,6778.339464825535,0,12.138666163243492,0.94110349150353,106.5366319705172,1,297.17
2326,188,4,3,180.0,13456.169671475447,7022.286349252311,0,22.76318518032185,1.0743253877337753,65.7820862954915,1,275.55
2327,132,1,3,211.0,19429.224432661053,6977.640874920734,0,16.28524955768595,1.3036028220813247,88.41963886438641,1,313.05
2328,148,4,3,214.0,19877.945758841728,5879.143435270108,0,16.125876823201303,1.8365101229529748,111.91973852897492,1,311.42
2329,195,4,2,162.0,25734.286785347154,7716.347810179949,0,24.429286448370096,1.0604309371017022,84.77602935449565,1,280.18
2330,134,4,0,219.0,9954.11586188023,1322.8956674198175,0,18.424051819642827,1.0195084306419289,117.79685264173396,1,233.26
2331,143,2,1,195.0,9436.695614729444,9617.621387007755,0,16.577994826347535,1.665142073403767,97.86237206298532,1,368.31
2332,189,4,1,193.0,25627.70365509341,2998.865871364181,0,25.432434648683497,1.970951531400004,105.39911855583765,1,228.91
2333,110,3,0,207.0,25443.112590692424,2094.0577182256907,0,18.72651217716894,1.33679450920852,90.59146712218192,1,200.7
2334,198,0,0,174.0,8303.42737569976,9470.224386477385,1,12.406613059491685,1.2201651372959792,85.78547041357095,1,371.99
2335,171,2,3,204.0,35375.14975407591,8473.932247254248,0,30.482172118211864,1.1047287071834906,65.0806607106247,1,329.04
2336,177,1,1,177.0,14023.832933264468,7883.833773625121,0,27.568240616112835,0.8596890363911599,67.19695140987201,1,302.09
2337,173,0,0,154.0,13252.334901653156,1942.7113804508344,0,16.363514172757917,1.014096945838115,94.30222725681816,1,171.63
2338,165,0,3,163.0,15596.298771686828,8267.762923085493,0,27.467391983436176,0.9120980794621611,96.81802435759968,1,313.51
2339,145,0,1,194.0,15148.749326203637,6481.211707088044,0,38.66768982920412,1.3929218656277371,119.08529037241811,1,299.31
2340,108,4,2,163.0,19615.73123367886,7587.177499106605,0,38.694356521519126,1.9738370323448944,111.46459528023752,1,317.43
2341,102,4,2,213.0,19160.75370588533,9802.632518365532,1,25.958272309735808,1.744882909004926,110.66920848481884,1,411.59
2342,184,2,1,204.0,13606.44313671096,2749.9705940620024,0,12.940891480987329,1.522028100319702,77.19622724260199,1,214.46
2343,125,4,1,206.0,37657.92809471551,5539.437647366772,0,23.74556586119745,1.383965923694375,84.70691780078259,2,270.89
2344,171,4,2,182.0,13741.57024699147,7780.167518132034,0,10.809501509548964,1.54061838923829,66.1277423991395,2,305.78
2345,147,4,2,183.0,26668.22520494299,4902.907156945284,0,22.456038399254474,1.2512319716919602,94.8921867764152,2,261.82
2346,165,2,1,154.0,12705.12607429316,1491.8777462638764,0,37.28256505111786,1.0140623523738976,64.17226818925886,2,142.66
2347,169,2,3,197.0,19372.90073467516,2002.9500898796905,0,24.023310722218305,1.5077283843187723,86.80984952366258,2,198.75
2348,127,3,0,184.0,11494.449495052102,6418.827752910604,0,26.51462141917663,1.4337239468019942,93.97198574886224,2,307.69
2349,192,3,0,187.0,29063.41498857497,3565.037317516809,1,14.74109507574448,1.933444025382376,73.6910965814533,2,240.27
2350,125,3,1,208.0,31760.88973339892,2240.5658257233404,0,10.469519566964298,1.5797994164768678,106.52665790271377,2,225.23
2351,124,3,0,162.0,3888.5168197642015,4059.0279777212418,0,39.801519662967245,1.7281166106371462,100.49085834439563,2,234.08
2352,111,0,2,171.0,5272.7725604737625,2808.8283884030698,0,20.147718279884977,0.911242059062566,68.8719077326924,2,187.63
2353,104,0,2,179.0,33298.969371881954,1215.4551991729695,0,18.380499474865463,1.7131244007182105,119.02083028970262,2,198.88
2354,197,3,0,153.0,27538.29137293041,2366.325897104495,0,27.138449596716107,1.9794186045625604,92.52272851649823,2,189.17
2355,147,3,1,167.0,18552.98101492262,8947.701648259052,0,32.35955599066655,1.5889946734911016,61.58508262166463,2,321.2
2356,136,1,2,180.0,19584.7794864901,1108.3355425244447,0,17.54223393991,1.6905004444584215,81.00659109254927,2,153.82
2357,178,0,3,163.0,27096.525276420474,7964.652732346861,0,25.72371549665724,1.975425495589345,118.75864611362056,2,320.01
2358,143,1,3,195.0,8759.600155659253,7781.149952844252,0,19.97906876605931,1.2695296676732502,114.13856382351253,2,331.79
2359,199,1,2,137.0,18860.22033239136,6078.139195230903,0,24.42896523049012,1.7890142161793,69.06977933571939,2,224.13
2360,114,4,2,189.0,19972.94147245657,2876.029891375336,0,14.839297413196904,1.2796310338762495,111.3003437827058,2,223.91
2361,142,2,0,179.0,27530.125764549368,8902.533018702085,0,25.303548396329347,1.3111023400000443,97.10464853177032,2,337.94
2362,147,0,1,154.0,3914.449375168376,5275.680119145489,0,11.42041008199606,1.589890261916752,61.30407152549154,2,229.07
2363,186,3,0,146.0,18496.827446745105,2558.8560614296184,0,35.19992001322596,1.1077029898265311,105.44581295533428,2,191.25
2364,169,3,1,122.0,14665.751606133645,4861.203332403035,1,28.829789398735898,1.9913381834313384,84.77018059129121,2,232.67
2365,145,2,3,147.0,25188.846800929845,2754.255049698274,0,38.24471292544008,1.1950778801966897,83.76833735089674,2,180.52
2366,142,0,3,183.0,25954.987641462616,4384.070570169321,0,27.99195743336286,0.9474199537878762,82.96800369754101,2,259.02
2367,120,3,1,160.0,28548.61832179436,5470.189939091083,0,15.464982526973138,1.1870648684107177,95.7934993893616,2,256.58
2368,122,3,0,184.0,33066.49241280155,4239.108007318449,0,24.5215227915158,1.827159476346836,102.85287288027854,2,249.71
2369,179,4,2,147.0,13740.019463806531,6913.398466654309,0,29.94086280472488,1.1767136452464189,98.858550412919,2,262.62
2370,146,1,1,173.0,7739.69892503146,9423.260236795946,0,21.226700245458368,1.533626737895752,74.50571556784686,2,326.36
2371,114,3,0,144.0,19216.95235891112,4133.344128822671,0,26.5794904103074,1.9223842529887816,102.40813341539224,2,214.98
2372,124,0,3,138.0,24463.8530844674,4201.655624528372,0,14.880655333695977,1.1119592677360703,68.13105906780328,2,200.59
2373,135,2,2,154.0,5157.706701078768,7644.722235420389,1,33.31372475256542,0.9576383936909452,118.28045904743672,2,321.22
2374,174,4,3,142.0,17100.518860044016,5775.318383689762,0,37.28589906808162,0.9162178998357428,88.41680607734123,2,238.74
2375,150,0,1,124.0,5046.78943504727,4859.5549565866695,1,19.4462973469296,1.3284418405083214,65.4807740772842,2,222.05
2376,114,4,3,150.0,3728.891777390453,8324.273696108525,0,33.799941651566755,0.9251440431475292,94.59749925875698,2,292.96
2377,167,1,3,155.0,22061.82637494925,9019.3246047227,0,12.75836580321714,1.3445700889643266,94.61890214129372,2,326.65
2378,120,3,1,178.0,25406.46156438413,6315.279454424653,0,17.40113470813042,1.8352603269807448,62.32868586988854,2,272.32
2379,112,0,2,170.0,21780.13617688868,2665.929454799555,0,23.856101993662847,1.7329805936463585,60.65180642234029,2,190.63
2380,185,2,1,175.0,30565.51832290661,5196.573001017801,0,21.59221372388528,1.4980410241289666,119.76613414300564,2,277.37
2381,118,1,0,164.0,5667.472502703481,5539.335959333208,0,28.588773576782497,1.820507007341972,83.40507802728929,2,258.75
2382,133,1,1,156.0,6075.708148501162,4889.866213997735,0,26.88954987976519,0.9203240575182898,74.72733273664959,2,215.92
2383,177,4,1,124.0,21776.430975701263,3361.886909788459,0,12.618159551256444,1.5313012351599409,92.86348782491334,2,203.0
2384,167,1,2,150.0,16588.471436929103,5250.89626951469,0,13.950832176610184,0.9387696451111476,60.50025783281884,2,233.96
